('FORD', '302 - TWISTED SERIES - HEAVY DUTY - INVERTED DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=9381&make=8565'),
('FORD', '351 - 9.500" DART / SVO BLOCK - BIG BORE - DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=12456&make=8565'),
('FORD', '351W INVERTED DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8664&make=8565'),
('FORD', '428 FE DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=12315&make=8565'),
('FORD', '302 - HEAVY DUTY - INVERTED DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=12435&make=8565'),
('FORD', '351W - TWISTED SERIES - INVERTED DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=12699&make=8565'),
('FORD', 'FORD - PINTO / MINI STOCK - DELIGHT - FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=12165&make=8565'),
('FORD', '460 - STROKER - TFS A460 CYLINDER HEAD - FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=12573&make=8565'),
('FORD', '2.3L - 2300 PINTO', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8097&make=8565'),
('FORD', '390 FE INVERTED DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8310&make=8565'),
('FORD', '351 - CLEVELAND INVERTED DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8343&make=8565'),
('FORD', '302 FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8394&make=8565'),
('FORD', '302 INVERTED DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8424&make=8565'),
('FORD', '351 - CLEVELAND FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8448&make=8565'),
('FORD', '460 FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8538&make=8565'),
('FORD', '351W FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8703&make=8565'),
('FORD', '302 DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=9648&make=8565'),
('FORD', '3.5L ECOBOOST V6 ULTRA SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=9762&make=8565'),
('FORD', '351W DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10221&make=8565'),
('FORD', 'N5B YB', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10287&make=8565'),
('FORD', '302 BOSS STROKER - CLEVELAND VALVE POCKETS FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10323&make=8565'),
('FORD', '460 - FOR M-6049-SCJ CYLINDER HEADS FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10530&make=8565'),
('FORD', '460 - FOR M-6049-SCJ CYLINDER HEADS DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10680&make=8565'),
('FORD', '3.5L ECOBOOST V6', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10683&make=8565'),
('FORD', '460 INVERTED DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10728&make=8565'),
('FORD', 'CANADIAN NASCAR', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8784&make=8565'),
('FORD', '302 BOSS DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10824&make=8565'),
('FORD', '390 FE FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=11388&make=8565'),
('FORD', '428 FE INVERTED DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=11433&make=8565'),
('FORD', '428 FE FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=11676&make=8565'),
('FORD', '351W - 9.500" BIG BLOCK DECK HEIGHT - INVERTED DOME', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=12741&make=8565'),
('HARLEY DAVIDSON', '1561cc TWIN CAM 95', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1438&make=8577'),
('HARLEY DAVIDSON', '1340cc EVO 80', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2386&make=8577'),
('HARLEY DAVIDSON', '1663cc REV TECH FLAT TOP 100', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2476&make=8577'),
('HARLEY DAVIDSON', '1549cc TWIN CAM 95', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1294&make=8577'),
('HARLEY DAVIDSON', '1595cc TWIN CAM 98', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3706&make=8577'),
('HARLEY DAVIDSON', '1589cc TWIN CAM FLAT TOP 96', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2767&make=8577'),
('HARLEY DAVIDSON', '1545cc TWIN CAM 95', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2746&make=8577'),
('HARLEY DAVIDSON', '1807cc TWIN CAM 110 - DOES NOT FIT RUSHMORE LIQUID COOLED HEADS', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=853&make=8577'),
('HARLEY DAVIDSON', '1584cc TWIN CAM FLAT TOP 96', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5845&make=8577'),
('HARLEY DAVIDSON', '1655cc REV TECH FLAT TOP 100', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4318&make=8577'),
('HARLEY DAVIDSON', '1655cc REV TECH INVERTED DOME 100', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6802&make=8577'),
('HARLEY DAVIDSON', '1745cc TWIN CAM 107 - DOES NOT FIT RUSHMORE LIQUID COOLED HEADS', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3496&make=8577'),
('HARLEY DAVIDSON', '1455cc TWIN CAM 88', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5314&make=8577'),
('HARLEY DAVIDSON', '1205cc 1200 SPORTSTER', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1840&make=8577'),
('HARLEY DAVIDSON', '1802CC TWIN CAM 110 - DOES NOT FIT RUSHMORE LIQUID COOLED HEADS', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2572&make=8577'),
('HARLEY DAVIDSON', '1695cc TWIN CAM 103 - DOES NOT FIT RUSHMORE LIQUID COOLED HEADS', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2170&make=8577'),
('HARLEY DAVIDSON', '1361cc EVO 80', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3823&make=8577'),
('HARLEY DAVIDSON', '1178cc V-ROD', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=952&make=8577'),
('HARLEY DAVIDSON', '1342cc EVO 80', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=571&make=8577'),
('HARLEY DAVIDSON', '1340cc 1340 EVO EDELBROCK', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5755&make=8577'),
('HARLEY DAVIDSON', '1342cc 1340 EVO EDELBROCK', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2917&make=8577'),
('HONDA', '449cc CRF 450R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5287&make=8580'),
('HONDA', '449cc CRF 450X - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6130&make=8580'),
('HONDA', '469cc TRX 450R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3418&make=8580'),
('HONDA', '170cc CRF 150R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4114&make=8580'),
('HONDA', '478cc CRF 450R - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6076&make=8580'),
('HONDA', '270cc CRF 250R - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3340&make=8580'),
('HONDA', '477cc TRX 450R - PRO SERIES 2 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2911&make=8580'),
('HONDA', '449cc TRX 450R - PRO SERIES 2 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3931&make=8580'),
('HONDA', '277cc XR 250', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4567&make=8580'),
('HONDA', '277cc XRL 250', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4570&make=8580'),
('HONDA', '637cc CBR 600F2/F3', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5272&make=8580'),
('HONDA', '1195cc CBR 1100XX', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4411&make=8580'),
('HONDA', '229cc TRX 250 EX', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4720&make=8580'),
('HONDA', '262cc CBR 250R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6340&make=8580'),
('HONDA', '262cc CRF 250L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6343&make=8580'),
('HONDA', '1795cc HONDA VTX 1800', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4390&make=8580'),
('HONDA', '449cc CRF450R-WE - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3577&make=8580'),
('HONDA', '449cc CRF450R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3580&make=8580'),
('HONDA', 'CRF450RX - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3583&make=8580'),
('HONDA', '954cc CBR 929RR', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3808&make=8580'),
('HONDA', '449cc TRX 450R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=592&make=8580'),
('HONDA', '249cc CRF 250R - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2056&make=8580'),
('HONDA', '836cc CB 750 SINGLE CAM', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3466&make=8580'),
('HONDA', '644cc XR 650L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1792&make=8580'),
('HONDA', '449cc CRF450R - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=796&make=8580'),
('HONDA', '478cc CRF450R - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1417&make=8580'),
('HONDA', '459cc CRF 450X', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5812&make=8580'),
('HONDA', '459cc CRF 450R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5815&make=8580'),
('HONDA', '600cc CBR 600RR', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2503&make=8580'),
('HONDA', '686cc TRX 700XX', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3004&make=8580'),
('HONDA', '330cc TRX 300EX', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5551&make=8580'),
('HONDA', '1053cc CBR 1000RR', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3535&make=8580'),
('HONDA', '1327cc HONDA VTX 1300', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2527&make=8580'),
('HUSQVARNA', '250cc FC250 - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5584&make=8670'),
('HUSQVARNA', '449cc FC450 - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1069&make=8670'),
('HYUNDAI', '3.8L V6', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2380&make=8739'),
('HYUNDAI', '2.0L - THETA', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3091&make=8739'),
('HYUNDAI', '1.6L TURBO GDI - GAMMA', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3802&make=8739'),
('KAWASAKI', '1417cc ZX14', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3289&make=8682'),
('KAWASAKI', '770cc ZX7R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2818&make=8682'),
('KAWASAKI', '449cc KFX 450 - PRO SERIES 2 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6142&make=8682'),
('KAWASAKI', '1109cc ZX11', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4255&make=8682'),
('KAWASAKI', '936cc ZX9R (FLAT TOP)', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4102&make=8682'),
('KAWASAKI', '1078cc ZX10R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2242&make=8682'),
('KAWASAKI', '1051cc ZX10R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6325&make=8682'),
('KAWASAKI', '282cc NINJA 250R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5413&make=8682'),
('KAWASAKI', '449cc KX450F', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=691&make=8682'),
('KAWASAKI', '1075cc KZ 900/1000 ALL EX J MODEL', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=760&make=8682'),
('KAWASAKI', '1200cc KZ 900/1000 ALL EX J MODEL', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4729&make=8682'),
('KAWASAKI', '599cc ZX6R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5719&make=8682'),
('KAWASAKI', '249cc NINJA 250R (NORTH AMERICA)', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2719&make=8682'),
('KAWASAKI', '249cc NINJA 250R (INTERNATIONAL MARKETS)', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2722&make=8682'),
('KAWASAKI', '840cc KRF TERYX 750', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=805&make=8682'),
('KAWASAKI', '840cc KVF BRUTE FORCE 750', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=808&make=8682'),
('KAWASAKI', '249cc NINJA 250R (INTERNATIONAL MARKETS) - 2 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3343&make=8682'),
('KAWASAKI', '469cc KX450F', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4525&make=8682'),
('KAWASAKI', '1198cc ZX12R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4909&make=8682'),
('KAWASAKI', '480cc KFX 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6703&make=8682'),
('KAWASAKI', '924cc ZX9R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5293&make=8682'),
('KAWASAKI', '1996 750RR', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2920&make=8682'),
('KAWASAKI', '488cc KFX 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3790&make=8682'),
('KAWASAKI', '1015cc KZ 900/1000 ALL EX J MODEL', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3331&make=8682'),
('KAWASAKI', '749cc KVF BRUTE FORCE 750', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=868&make=8682'),
('KAWASAKI', '749cc KRF TERYX 750', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=871&make=8682'),
('KTM', '449cc XC-F - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=577&make=8709'),
('KTM', '449cc 450 SX-F', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=580&make=8709'),
('KTM', '511cc 525 SX/EXC - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4606&make=8709'),
('KTM', '511cc 520 SX/EXC', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4609&make=8709'),
('LAMBORGHINI', '5.2L V10 FSI', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=955&make=8607'),
('LAMBORGHINI', '5.0L V10', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5614&make=8607'),
('LANCIA', '2.0L 16V', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1063&make=9690'),
('MAZDA', '1.8L BP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=751&make=10659'),
('MINI', 'MINI COOPER', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1267&make=10644'),
('MITSUBISHI', '4B11T', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=631&make=8583'),
('MITSUBISHI', '6G72 DOHC 24V', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1126&make=8583'),
('MITSUBISHI', '4G63 - 21MM PIN / 6 BOLT', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1300&make=8583'),
('MITSUBISHI', '4G63 - 22MM PIN', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1333&make=8583'),
('MITSUBISHI', '4G64 - 22MM PIN WITH 4G63 HEAD', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4621&make=8583'),
('MITSUBISHI', '4G63', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=9873&make=8583'),
('NISSAN', 'SR20DET', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=688&make=8574'),
('NISSAN', 'RB25DET', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=811&make=8574'),
('NISSAN', 'SR20VE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=817&make=8574'),
('NISSAN', 'KA24DE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1075&make=8574'),
('NISSAN', 'QR25DE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1552&make=8574'),
('NISSAN', 'TB48DE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1558&make=8574'),
('NISSAN', 'VR38DETT', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1681&make=8574'),
('NISSAN', 'FJ20', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1684&make=8574'),
('NISSAN', 'CA18DET', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1852&make=8574'),
('NISSAN', 'VG30DETT', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10479&make=8574'),
('NISSAN', 'VQ37VHR', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1957&make=8574'),
('NISSAN', 'VQ35HR', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2191&make=8574'),
('NISSAN', 'VQ35DE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2584&make=8574'),
('NISSAN', 'RB26DETT', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3325&make=8574'),
('NISSAN', 'VR30DDTT', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4672&make=8574'),
('OLDSMOBILE', 'BBC FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=9087&make=9090'),
('OPEL', '1.6L GSI 16V - X16EX', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1906&make=9672'),
('OPEL', '2.0L GSI 16V - C20XE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2128&make=9672'),
('PEUGEOT', '1.6L 8V TU5J2', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=961&make=8598'),
('PEUGEOT', '1.6L 8V XU5JA', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1291&make=8598'),
('PEUGEOT', '1.9L 8V XU9JA', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3604&make=8598'),
('POLARIS', '999cc POLARIS RZR XP 1000', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1381&make=8601'),
('POLARIS', '900cc RZR XP 900', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2410&make=8601'),
('POLARIS', '912cc RZR XP 900', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=970&make=8601'),
('POLARIS', '760cc RZR 800', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3847&make=8601'),
('POLARIS', '760cc SPORTSMAN 800', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3850&make=8601'),
('POLARIS', '971cc RZR XP 900', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3775&make=8601'),
('POLARIS', '909cc XP 850 SPORTSMAN', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5809&make=8601'),
('POLARIS', '932cc RZR XP 900', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1117&make=8601'),
('POLARIS', '971cc XP 850 SPORTSMAN', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4018&make=8601'),
('POLARIS', '820cc RZR 800', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1582&make=8601'),
('POLARIS', '820cc SPORTSMAN 800', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1585&make=8601'),
('POLARIS', '560cc PREDATOR 500', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4552&make=8601'),
('POLARIS', '850cc XP 850 SPORTSMAN', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6283&make=8601'),
('PONTIAC', 'BBC FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=9087&make=11073'),
('PONTIAC', '400 FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=11823&make=11073'),
('PONTIAC', '428 FLAT TOP', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=11826&make=11073'),
('PORSCHE', 'AIRCOOLED 911 2.2L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=11484&make=8676'),
('PORSCHE', 'AIRCOOLED 911 2.7L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10035&make=8676'),
('PORSCHE', 'AIRCOOLED 911 3.0L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8712&make=8676'),
('PORSCHE', 'AIRCOOLED 911 3.2L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8691&make=8676'),
('PORSCHE', 'AIRCOOLED 911 3.3L TURBO', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=9474&make=8676'),
('PORSCHE', 'AIRCOOLED 911 3.6L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10440&make=8676'),
('PORSCHE', 'AIRCOOLED 911 2.4L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=12039&make=8676'),
('PORSCHE', 'AIRCOOLED 911 3.0L TURBO', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=11331&make=8676'),
('PORSCHE', 'AIRCOOLED 911 2.0L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=9678&make=8676'),
('PORSCHE', '3.6L TWIN TURBO M96.70', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4027&make=8676'),
('PORSCHE', 'AIRCOOLED 911 3.8L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=8673&make=8676'),
('PORSCHE', 'AIRCOOLED 911 3.3L', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=12255&make=8676'),
('RENAULT', 'F4R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=697&make=9300'),
('RENAULT', '840-30', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1174&make=9300'),
('RENAULT', 'F7P', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1177&make=9300'),
('RENAULT', 'F7R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1492&make=9300'),
('RENAULT', 'F7RR', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3349&make=9300'),
('SEA DOO - WATER', '1508cc SEA DOO RXP/RXP-X/RXT/RXT-X', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1315&make=9534'),
('SUBARU', 'FA20 / 4U-GSE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=9156&make=8613'),
('SUBARU', 'EJ257 - WITH EJ20 HEAD', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=616&make=8613'),
('SUBARU', 'EJ257', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=913&make=8613'),
('SUBARU', 'EJ205', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1096&make=8613'),
('SUBARU', 'EJ25 DOHC', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1135&make=8613'),
('SUBARU', 'EJ25 SOHC', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1369&make=8613'),
('SUBARU', 'FA20DIT- DIRECT INJECTION TURBO', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1387&make=8613'),
('SUBARU', 'EJ22 TURBO', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4666&make=8613'),
('SUBARU', 'EJ257 WITH EJ205 HEAD', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10398&make=8613'),
('SUZUKI', '650cc DL650', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6484&make=8700'),
